0.0010090321	0.077681616	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.08895317	0.032158904	0.16516957	0.044746123	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.16049305	0.12866151	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.26500756	0.22889772	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0842631	0.2752723	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0054944605	0.25731626	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.27618915	0.03718836	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.21598685	0.01968617	0.25088537	0.33050025	0.37799117	0.28509894	0.40584418	0.32394168	0.20357823
0.0010090321	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.23741385	0.44411337	0.45099723	0.43499127	0.4632803	0.49376318	0.526723	0.47207996	0.43393674	0.7042736	0.7263253	0.7068366	0.7030901	0.7172164	0.72501945	0.7143551	0.4226353	0.7218355	0.7177705	0.7103745	0.72258025	0.73283863	0.7297739	0.7199822	0.3696749	0.71548086	0.7143537	0.72026193	0.72842854	0.73333466	0.7343624	0.7299353	0.38248736	0.7254375	0.73298204	0.73259455	0.7421321	0.73116356	0.41759393	0.4215606	0.030944783	0.16390255	0.015442591	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0035412386	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414
0.0010090321	0.0008600205	0.0008600205	0.0008600205	0.15936872	0.0008600205	0.0008600205	0.0008600205	0.0035412386	0.0047906414	0.0047906414	0.40421745	0.67665905	0.32035187	0.0047906414	0.0047906414	0.0035412386	0.0047906414	0.0047906414	0.6942365	0.7379743	0.53418237	0.0047906414	0.0047906414	0.0035412386	0.0047906414	0.009643316	0.68047607	0.7445959	0.38296923	0.0047906414	0.0047906414	0.0035412386	0.0047906414	0.0047906414	0.6666124	0.72943187	0.08320829	0.0047906414	0.0047906414	0.0035412386	0.0047906414	0.0047906414	0.6749561	0.6684846	0.0047906414	0.0047906414	0.0047906414	0.0035412386	0.0047906414	0.0047906414	0.6877872	0.6838793	0.028872587	0.0047906414	0.0047906414	0.0035412386	0.0047906414	0.01837454	0.6308824	0.67564356	0.0064127445	0.0047906414	0.0047906414
0.0010090321	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0035412386	0.0047906414	0.12513341	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0035412386	0.11804256	0.4477201	0.08520217	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0035412386	0.21804759	0.4328923	0.32148412	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0035412386	0.15406448	0.44346133	0.2801934	0.0049776062	0.0047906414	0.0047906414	0.0047906414	0.0035412386	0.0047906414	0.35438302	0.24831378	0.052043963	0.18074796	0.0047906414	0.0047906414	0.0035412386	0.0047906414	0.16275816	0.37571588	0.39636844	0.3785828	0.38698506	0.0047906414	0.0035412386	0.0049310997	0.07719305	0.31935897	0.57150805	0.56253815	0.44246936	0.004873194
0.0010090321	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.16282064	0.40649387	0.0035412386	0.0047906414	0.0047906414	0.0047906414	0.24948752	0.2857653	0.37632915	0.2722189	0.0035412386	0.0047906414	0.0047906414	0.0047906414	0.06808354	0.6826779	0.5640222	0.5912449	0.0035412386	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.5612115	0.6373898	0.6454637	0.0035412386	0.0047906414	0.0047906414	0.0047906414	0.004970297	0.6190733	0.60999984	0.455251	0.0035412386	0.11408357	0.48841897	0.40790048	0.526462	0.60090613	0.47249147	0.30023274	0.030991357	0.48150685	0.6181735	0.58086205	0.62190354	0.617479	0.6352201	0.32175532	0.3076355	0.50644517	0.62871057	0.60599977	0.53692144	0.36835992	0.03748744	0.0047906414
0.0010090321	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0035412386	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.025318071	0.32841796	0.32046106	0.18504444	0.08379477	0.0047906414	0.0047906414	0.0047906414	0.40525457	0.6564096	0.5688751	0.41087237	0.33413985	0.086448796	0.0047906414	0.0047906414	0.12414415	0.58905077	0.48024917	0.3641666	0.26785877	0.23064572	0.19541422	0.19157073	0.0035412386	0.27348787	0.5417099	0.38175625	0.13468465	0.0047906414	0.0047906414	0.0047906414	0.0035412386	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0035412386	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414
0.0010090321	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0035412386	0.0047906414	0.0047906414	0.20103404	0.34815738	0.0047906414	0.0047906414	0.0047906414	0.0035412386	0.0047906414	0.0047906414	0.64878076	0.6948247	0.10480906	0.0047906414	0.0047906414	0.0035412386	0.0047906414	0.0047906414	0.7111559	0.70161957	0.43391466	0.0047906414	0.0047906414	0.0035412386	0.0047906414	0.1252749	0.6677878	0.69356054	0.6062686	0.0047906414	0.0047906414	0.0035412386	0.0047906414	0.0049370006	0.67807895	0.7131361	0.17722133	0.0047906414	0.0047906414	0.0035412386	0.0047906414	0.0047906414	0.50060266	0.73240674	0.0047906414	0.0047906414	0.0047906414	0.0035412386	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414
0.70756674	0.70978534	0.7324344	0.73702145	0.72487235	0.7090758	0.72072864	0.7223502	0.6684544	0.6712862	0.6787021	0.71521074	0.687425	0.683421	0.6840936	0.6886363	0.6526086	0.64754885	0.6596542	0.68254757	0.6720273	0.6688895	0.69036806	0.68158436	0.615554	0.6228769	0.6726779	0.68353236	0.6591562	0.68982553	0.6665559	0.6963702	0.6382455	0.62853295	0.6647788	0.6428538	0.65741235	0.66832805	0.65331566	0.67918694	0.65432245	0.61096525	0.63351196	0.65125155	0.667169	0.6973086	0.686154	0.67269844	0.6646136	0.6723045	0.5719154	0.6643803	0.633247	0.73437893	0.69147277	0.681126	0.5641447	0.6582204	0.6057175	0.6234027	0.625846	0.6988291	0.6634607	0.6870502
0.0010090321	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0035412386	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0038800985	0.16785827	0.0047906414	0.0047906414	0.015771724	0.020755671	0.028099801	0.0047906414	0.0044218376	0.37455556	0.3939018	0.2973136	0.0047906414	0.0047906414	0.004940532	0.037503228	0.0035412386	0.0051219985	0.16692543	0.338069	0.21081269	0.07647676	0.077232964	0.03519308	0.0035412386	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0035412386	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0035412386	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414
0.29830825	0.46926337	0.36595306	0.26539925	0.21411872	0.0008600205	0.0008600205	0.0008600205	0.5394076	0.54667854	0.57525146	0.5934181	0.5961251	0.5851651	0.32422197	0.0047906414	0.57455385	0.60427123	0.6202296	0.66286016	0.6954473	0.69954455	0.6721635	0.42824516	0.573979	0.56145656	0.5867187	0.65422964	0.718861	0.69764805	0.6907439	0.5797658	0.6597097	0.665567	0.75226206	0.7644262	0.7468265	0.740361	0.74105805	0.65756893	0.7801261	0.7871891	0.794349	0.7938058	0.7840552	0.77206856	0.7763407	0.65868074	0.68986404	0.69446623	0.7051879	0.7402306	0.73262274	0.7258971	0.6558304	0.4051948	0.5700991	0.58949333	0.60957074	0.58500534	0.58388275	0.3797683	0.14171761	0.0047906414
0.0010090321	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0035412386	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0035412386	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0035412386	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0035412386	0.23398378	0.44880655	0.21733588	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0035412386	0.6070045	0.65977883	0.6339803	0.5106931	0.38128155	0.3068539	0.0991748	0.15245491	0.623404	0.66359264	0.66339594	0.61131066	0.55910444	0.52997607	0.45459628	0.0039229468	0.6143428	0.66614085	0.6464989	0.61116433	0.57237786	0.3905236	0.20843342
0.0010090321	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0035412386	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0035412386	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0035412386	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0035412386	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0035412386	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0035412386	0.08396185	0.20142218	0.14128524	0.091155104	0.10719808	0.15329576	0.5553833	0.04970844	0.21350312	0.305977	0.44554108	0.35892475	0.36784935	0.3453215	0.29297388
0.0010090321	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0008600205	0.0035412386	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0035412386	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0035412386	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0035412386	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.0047906414	0.020418111	0.33424112	0.39431533	0.54812866	0.43402532	0.5436998	0.4604271	0.25249925	0.05357574	0.77154183	0.82289773	0.7850534	0.7803434	0.7873272	0.71933764	0.28796357	0.0061159134	0.53081506	0.69441277	0.70221794	0.6864106	0.6206101	0.6304858	0.0049281046
0.0010090321	0.0008600205	0.0008600205	0.028383128	0.060813475	0.0008600205	0.0008600205	0.0008600205	0.0035412386	0.0047906414	0.07804388	0.06426931	0.05266886	0.060717374	0.06476351	0.0047906414	0.0035412386	0.026858926	0.1150673	0.09652011	0.05606564	0.087516874	0.0818431	0.0047906414	0.0035412386	0.035855863	0.05819431	0.07489498	0.06552439	0.071758345	0.084829435	0.011692908	0.0035412386	0.037456222	0.054240245	0.07158932	0.07299069	0.05442801	0.109876454	0.021926548	0.0035412386	0.058364574	0.10959236	0.066843554	0.060095325	0.09659152	0.07421079	0.0050512105	0.0035412386	0.06640804	0.08113098	0.14024559	0.14709407	0.087567225	0.039321028	0.0047906414	0.0035412386	0.006891273	0.026635371	0.07405421	0.09549346	0.048051104	0.0047906414	0.0047906414
0.0010090321	0.36613545	0.35748586	0.44256273	0.564184	0.33563623	0.33518282	0.19006167	0.0035412386	0.36736223	0.36082676	0.67322457	0.6227615	0.49064952	0.3329912	0.1728616	0.0035412386	0.36794543	0.4520804	0.71546674	0.6053923	0.45890898	0.3261679	0.16988151	0.0035412386	0.36668473	0.55588883	0.56516653	0.4245535	0.41403744	0.38085824	0.17182055	0.0035412386	0.3812512	0.49786463	0.43285158	0.45676202	0.49239555	0.49298003	0.17430596	0.0035412386	0.40356305	0.4125786	0.46993712	0.45076144	0.39536616	0.46737692	0.17980255	0.0035412386	0.43441573	0.49785683	0.49045107	0.39589852	0.440626	0.37879044	0.18322887	0.0035412386	0.4431605	0.4702175	0.37693548	0.3938049	0.46898046	0.3765164	0.18914706
